"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Thu","Tue","Wed","year","temp","max","min","collisions"
"804",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,80.5,86,75.2,717
"805",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,80.5,89.1,72,753
"806",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,81.3,89.1,71.1,705
"807",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,80.7,90,69.1,666
"808",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,79.3,89.1,69.1,619
"809",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,75.6,87.1,66.9,630
"810",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,76.4,84,66.9,726
"811",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,74.9,84.9,68,611
"812",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,74.9,84,70,601
"813",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,77,84.9,71.1,643
"814",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,75.4,84.9,66.9,714
"815",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,77.1,88,66.9,729
"816",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,84.4,95,75.9,592
"817",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,81.8,95,73,623
"818",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,80,90,73,594
"819",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,80.5,87.1,77,600
"820",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,78.7,87.1,71.1,753
"821",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,78.2,87.1,70,575
"822",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,80.9,89.1,73,595
"823",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,76,90,66.9,606
"824",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,73.8,84.9,66.9,614
"825",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,72.7,82,63,609
"826",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,81.7,91,72,614
"827",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2015,82,91,75.9,626
"828",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2015,81.1,91,73.9,654
"829",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2015,82.6,93,73.9,665
"830",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2015,80.6,93,73.9,643
"831",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2015,78.4,91.9,64.9,485
"832",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2015,84.2,97,70,795
"833",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2015,82,97,75.9,740
"834",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2015,75.2,90,71.1,716
"835",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2015,72.3,81,66,765
"836",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2015,66.4,80.1,59,579
"837",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2015,72,82.9,63,579
"838",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2015,75.8,88,62.1,748
"839",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2015,77,89.1,66,744
"840",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2015,76.3,89.1,68,760
"841",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2015,65.8,79,59,624
"842",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2015,66.8,73,59,571
"843",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2015,68.4,80.1,59,501
"844",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2015,69.7,82,59,619
"845",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2015,69,82,60.1,585
"846",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2015,70.1,78.8,64.9,586
"847",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2015,75.6,82.9,64.9,557
"848",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2015,73.5,82.9,66.9,634
"849",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2015,59.8,79,55.9,683
"850",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2015,52.7,57,48.2,798
"851",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2015,57.7,66.9,52,597
"852",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2015,61.2,73,52,631
"853",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2015,64.9,73,52,668
"854",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2015,63.8,73,57.9,666
"855",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2015,66.6,78.1,59,764
"856",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2015,64.4,77,53.1,505
"857",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2015,65.8,77,55.9,724
"858",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2015,63.8,72,57,658
"859",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2015,58.2,69.1,51.1,683
"860",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2015,58.5,64,51.1,676
"861",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2015,42.9,53.1,35.1,667
"862",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2015,56.2,70,35.1,714
"863",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2015,65,75.9,48,720
"864",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2015,65.4,75.9,57,666
"865",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2015,58.8,75,51.1,742
"866",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2015,51.8,57.9,46,698
"867",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2015,51.9,59,45,631
"868",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2015,58,66.9,45,689
"869",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2015,67.2,73,53.1,767
"870",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2015,55.8,73,50,688
"871",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,59.4,64.9,54,613
"872",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,60.6,72,48,655
"873",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,62.9,72,48,672
"874",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,62.8,71.1,55.9,690
"875",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,69.4,73,55.9,616
"876",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,51.1,59,43,615
"877",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,55,59,43,757
"878",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,52.7,57.9,48.9,530
"879",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,55.4,61,48.9,637
"880",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,55.4,61,50,677
"881",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,58.1,66.9,51.1,618
"882",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,47.5,66.9,39.9,684
"883",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,50.9,57.9,39.9,628
"884",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,59.5,63,46,797
"885",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,58.1,64,51.1,819
"886",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,39.8,55,34,704
"887",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,38.2,46,32,733
"888",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,42.5,50,32,717
"889",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,49,60.1,36,383
"890",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,57.1,64,41,480
"891",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,39.4,44.6,33.8,611
"892",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,46.5,64,42.1,746
"893",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,49.3,55.9,44.1,655
"894",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,50.9,57,46,623
"895",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,46.4,55,42.1,680
"896",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,48,54,39,668
"897",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,44.6,54,41,618
"898",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,45.8,53.1,39.9,575
"899",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,54.9,60.1,39.9,668
"900",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,55.2,61,50,694
"901",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,56.8,66.9,53.1,637
"902",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,61.8,68,53.1,755
"903",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,50.6,68,46,673
"904",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,54.7,59,46,745
"905",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,51.9,59,43,767
"906",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,45,54,39,612
"907",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,57.2,62.6,55,699
"908",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,56.4,62.1,52,805
"909",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,66.4,71.1,52,603
"910",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,62,72,57,321
"911",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,43.6,61,37.9,490
"912",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,39.3,46,33.8,533
"913",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,41.3,46,34,501
"914",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,46.5,48,45,527
"915",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,40.4,48,37,393
"916",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,30.8,39,19.9,601
"917",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,18.4,36,10.9,640
"918",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,31.2,41,10.9,625
"919",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,37.9,46,25,542
"920",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,40.2,44.6,35.6,602
"921",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,35.2,59,28.9,680
"922",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,32.2,44.1,25,637
"923",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,27.1,44.1,21.9,605
"924",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,27.9,37,21.9,597
"925",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,41.2,51.1,21.9,722
"926",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,27.1,42.1,21.9,481
"927",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,21.1,30.9,16,662
"928",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,30.7,37,16,623
"929",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,30.9,37,26.1,666
"930",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,25.9,36,21,702
"931",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,32.7,39,19.9,658
"932",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,41.4,48,28,734
"933",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,43.9,48,37.9,670
"934",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,37,46.9,32,681
"935",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,38.3,42.1,32,645
"936",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,52.1,59,36,716
"937",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,44.5,59,37.9,711
"938",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,48.8,57,37.9,579
"939",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,54.7,59,42.1,609
"940",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,37.4,48.9,30.2,607
"941",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,36,46.9,30.9,501
"942",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,30.4,39,27,571
"943",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,34.8,39,27,537
"944",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,26.1,39,21.9,622
"945",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,20.4,30.9,15.1,628
"946",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,19.1,30.2,14,291
"947",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,45,53.6,30.9,615
"948",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,39.1,54,35.1,525
"949",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,32.5,37,27,592
"950",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,30.1,37,24.1,532
"951",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,45.3,55,37.9,615
"952",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,38,52,35.1,623
"953",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,40.7,55.9,35.1,660
"954",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,52.6,61,36,663
"955",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,35.5,39.9,30.9,476
"956",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,52.8,61,37.9,616
"957",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,45.6,61,39,662
"958",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,45.8,55,35.1,653
"959",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,30.3,36,26.1,625
"960",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,33.4,39,26.1,685
"961",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,45.2,60.1,32,571
"962",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,55.1,66.9,36,632
"963",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,57.2,77,44.1,660
"964",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,70.5,78.1,64,629
"965",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,61.6,79,55,672
"966",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,46.3,62.1,39.9,640
"967",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,48,57,39.9,608
"968",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,54.5,64.9,44.1,629
"969",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,52,64.9,45,612
"970",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,52,63,45,644
"971",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,38.6,50,32,617
"972",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,43.2,55,35.1,628
"973",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,57,71.1,48,621
"974",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,49.8,71.1,44.1,635
"975",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,57.7,72,44.1,546
"976",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,47.2,62.1,42.1,658
"977",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,48.5,62.1,42.1,683
"978",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,44.5,55.9,37,650
"979",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,58.4,72,46.9,652
"980",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,67.3,79,48.9,702
"981",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,39.7,50,34,683
"982",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,33,42.1,26.1,672
"983",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,37.9,48,26.1,628
"984",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,52.4,57.9,30,630
"985",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,47.3,57.9,42.1,696
"986",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,50.9,64.9,30.9,624
"987",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,54,64.9,43,638
"988",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,47.7,59,39.9,700
"989",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,50.5,62.1,43,674
"990",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,51.7,64.9,42.1,733
"991",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,63.8,82,44.1,687
"992",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,66.3,82,51.1,732
"993",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,58.5,73,48.9,697
"994",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,59.5,73,48.9,694
"995",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,70.3,79,48.9,741
"996",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,58,69.1,46.9,488
"997",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,54.9,69.1,48.9,479
"998",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,51.3,62.1,46,510
"999",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,52.6,62.1,46,489
"1000",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,51.4,59,46.9,517
"1001",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,50.1,59,44.6,589
"1002",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,53.3,60.1,45,711
"1003",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,50.4,55.9,48,653
"1004",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,50.9,57,46,626
"1005",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,50.7,57,46,728
"1006",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,61.8,72,48.9,646
"1007",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,57.6,72,50,608
"1008",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,62.4,75.9,50,699
"1009",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,66.5,80.1,50,744
"1010",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,61,64.9,57.9,766
"1011",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,52.5,66.2,42.8,742
"1012",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,59.1,64.4,55.4,624
"1013",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,57.8,68,51.8,676
"1014",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,60.3,73,54,694
"1015",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,63.4,75.9,53.1,782
"1016",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,64.4,78.1,52,652
"1017",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,63.9,78.1,55.9,695
"1018",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,73.2,88,57.9,733
"1019",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,79.3,90,61,742
"1020",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,78.1,90,69.1,767
"1021",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,73,87.1,68,471
"1022",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,76,84.9,68,760
"1023",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,75.3,84.9,69.1,772
"1024",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,68.4,82.9,62.1,683
"1025",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,65.4,78.1,62.1,710
"1026",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,72.6,82.9,64.9,758
"1027",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,76.4,84.9,64.9,709
"1028",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,61.8,84.9,52,763
"1029",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,61.7,71.1,52,686
"1030",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,66.2,77,54,818
"1031",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,64.9,82.9,57,646
"1032",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,68,79,57,717
"1033",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,73.2,84.9,57.9,739
"1034",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,70.6,84.9,62.1,689
"1035",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,70.2,75.9,64,748
"1036",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,72.8,88,64,745
"1037",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,79.2,87.1,64,681
"1038",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,77.2,87.1,68,751
"1039",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,75.2,86,68,643
"1040",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,74.6,84,69.1,811
"1041",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,74.3,87.1,66.9,718
"1042",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,71.1,82.9,66.9,675
"1043",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,73.9,82.9,66.9,687
"1044",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,75.7,84.9,66.9,761
"1045",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,74.5,84.9,66.9,752
"1046",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,74.1,82.9,64,488
"1047",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,75.4,86,66,663
"1048",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,83.3,91,69.1,679
"1049",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,82.7,91,75,603
"1050",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,79.2,84.9,71.6,612
"1051",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,72.8,81,64.9,618
"1052",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,74.1,82,64.9,662
"1053",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,76.2,84.9,68,607
"1054",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,78.7,88,71.1,741
"1055",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,83,88,73,798
"1056",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,81.9,91.9,71.6,725
"1057",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,77.7,93,72,699
"1058",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,76.5,84.9,68,698
"1059",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,78.3,90,68,731
"1060",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,82.8,93.9,71.1,769
"1061",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,82.3,93.9,75,698
"1062",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,78.9,93,72,688
"1063",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,82.6,91,72,690
"1064",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,83.2,95,73.9,709
"1065",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,76.1,95,69.1,774
"1066",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,72.8,80.1,69.1,569
"1067",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,73,80.1,69.1,602
"1068",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,71.5,80.1,66,687
"1069",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,72.9,81,66,715
"1070",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,74.5,82.9,66.9,700
