date,wban,f0_
2013-05-24,94789,6.8
2013-05-24,14748,9.1
2013-05-24,04724,8.5
2013-05-24,54787,6.6
2013-05-24,14757,6
2013-05-24,54757,8.2
2013-05-24,64758,999.9
2013-05-24,14719,6.6
2013-05-24,04789,8.3
2013-05-24,54773,6.3
2013-05-24,64775,7.9
2013-05-24,14733,7.9
2013-05-24,94790,8.1
2013-05-24,54790,7.9
2013-05-24,94728,6.3
2013-05-24,14732,9.1
2013-05-24,64761,6.3
2013-05-24,54778,7.9
2013-05-24,14768,7
2013-05-24,64776,8.1
2013-05-24,14735,7.2
2013-05-24,94725,7.9
2013-05-23,99999,271.85657925005717
2013-05-23,54757,8.8
2013-05-23,14714,6.4
2013-05-23,14771,9.8
2013-05-23,04789,8.5
2013-05-23,54780,999.9
2013-05-23,64761,2.8
2013-05-23,54773,9.7
2013-05-23,14747,9
2013-05-23,04741,9.4
2013-05-23,14715,9.8
2013-05-23,14732,8.7
2013-05-23,14733,9.4
2013-05-23,64775,9.3
2013-05-23,94728,6.4
2013-05-23,94745,3.9
2013-05-23,14748,9.5
2013-05-23,64756,999.9
2013-05-23,54746,6.3
2013-05-23,54787,7.8
2013-05-23,64776,7.3
2013-05-23,14719,4.9
2013-05-23,14750,6.9
2013-05-23,54778,9.8
2013-05-23,14768,10
2013-05-23,94789,5.4
2013-05-23,04781,5.8
2013-05-23,14757,5.1
2013-05-23,94790,10
2013-05-23,94725,8.7
2013-05-23,04725,9.4
2013-05-23,94761,9.6
2013-05-23,64758,999.9
2013-05-23,04720,9.5
2013-05-23,54790,5.2
2013-05-23,94740,7.5
2013-05-23,04724,9.6
2013-05-23,94704,9.7
2013-05-23,14735,9.2
2013-05-22,99999,270.24967499144719
2013-05-22,94740,7.8
2013-05-22,64756,999.9
2013-05-22,94745,4.3
2013-05-22,54787,7.6
2013-05-22,94790,7.7
2013-05-22,14715,9.2
2013-05-22,94704,10
2013-05-22,14750,8.4
2013-05-22,94725,8.2
2013-05-22,94728,6.1
2013-05-22,14732,6.2
2013-05-22,14747,10
2013-05-22,54746,4.2
2013-05-22,64761,3.6
2013-05-22,54790,4.9
2013-05-22,14748,9.5
2013-05-22,94761,9.3
2013-05-22,14733,9.8
2013-05-22,04741,6.9
2013-05-22,14735,8.6
2013-05-22,04725,8.5
2013-05-22,94789,5.6
2013-05-22,64775,9.7
2013-05-22,14768,8.4
2013-05-22,64758,999.9
2013-05-22,14757,8.7
2013-05-22,04789,8.8
2013-05-22,14714,6.5
2013-05-22,64776,8.4
2013-05-22,54773,7.4
2013-05-22,54778,9.2
2013-05-22,54780,999.9
2013-05-22,14719,5.2
2013-05-22,54757,9.7
2013-05-22,14771,9
2013-05-22,04720,9.6
2013-05-22,04781,4.8
2013-05-22,04724,10
2013-05-21,99999,272.10050119603579
2013-05-21,54746,6.5
2013-05-21,94740,6.2
2013-05-21,64775,8.9
2013-05-21,94728,7.6
2013-05-21,64761,8.1
2013-05-21,54773,8
2013-05-21,14747,9.8
2013-05-21,94790,9.8
2013-05-21,14715,9.4
2013-05-21,54778,9.7
2013-05-21,54787,7.2
2013-05-21,04724,8.8
2013-05-21,64776,6.1
2013-05-21,14719,5.5
2013-05-21,14750,7.2
2013-05-21,54790,6
2013-05-21,94789,5.7
2013-05-21,14733,9.8
2013-05-21,94704,10
2013-05-21,04725,9
2013-05-21,54780,999.9
2013-05-21,04741,10
2013-05-21,94745,5.7
2013-05-21,94761,9.6
2013-05-21,94725,7.8
2013-05-21,04720,9.1
2013-05-21,14714,7.9
2013-05-21,54757,9.6
2013-05-21,64756,999.9
2013-05-21,64758,999.9
2013-05-21,04781,5.8
2013-05-21,14748,8.7
2013-05-21,14757,7.9
2013-05-21,14735,9.6
2013-05-21,04789,7
2013-05-21,14771,9
2013-05-21,14768,10
2013-05-21,14732,8.6
2013-05-20,99999,274.31520763833021
2013-05-20,54787,4.9
2013-05-20,54778,10
2013-05-20,04724,9.9
2013-05-20,54780,999.9
2013-05-20,64758,999.9
2013-05-20,64756,999.9
2013-05-20,04781,4.2
2013-05-20,94789,3.2
2013-05-20,14714,9.6
2013-05-20,14757,9.3
2013-05-20,64776,9.8
2013-05-20,94704,10
2013-05-20,54773,10
2013-05-20,14768,10
2013-05-20,04789,9.3
2013-05-20,54746,6
2013-05-20,14771,10
2013-05-20,14748,9.8
2013-05-20,14719,4
2013-05-20,94740,7.4
2013-05-20,14747,10
2013-05-20,54790,4.2
2013-05-20,64775,10
2013-05-20,14750,8.5
2013-05-20,94728,4.2
2013-05-20,94745,4
2013-05-20,14735,9.5
2013-05-20,54757,9.8
2013-05-20,94761,10
2013-05-20,14733,10
2013-05-20,94790,9.9
2013-05-20,04720,9.6
2013-05-20,64761,4.7
2013-05-20,94725,9.3
2013-05-20,04725,9.6
2013-05-20,14732,4.1
2013-05-20,14715,9.8
2013-05-19,99999,279.13520231213886
2013-05-19,64758,999.9
2013-05-19,14757,8.2
2013-05-19,64775,10
2013-05-19,14768,10
2013-05-19,54787,6.2
2013-05-19,94704,10
2013-05-19,04724,10
2013-05-19,94745,4.3
2013-05-19,14747,9.9
2013-05-19,14714,5.4
2013-05-19,14732,5.6
2013-05-19,14771,10
2013-05-19,94740,9.7
2013-05-19,54780,999.9
2013-05-19,54746,7.8
2013-05-19,54790,7.1
2013-05-19,14719,7.5
2013-05-19,94761,9.8
2013-05-19,64776,9.7
2013-05-19,94725,9.8
2013-05-19,04720,9.8
2013-05-19,94789,5.9
2013-05-19,14750,7.8
2013-05-19,04781,6.7
2013-05-19,54778,10
2013-05-19,64761,5.5
2013-05-19,94790,10
2013-05-19,64756,999.9
2013-05-19,04789,8.3
2013-05-19,94728,5
2013-05-19,14735,9.5
2013-05-19,04725,9
2013-05-19,14715,10
2013-05-19,54757,9.9
2013-05-19,14748,10
2013-05-19,54773,10
2013-05-19,14733,10
2013-05-18,99999,280.04740500463345
2013-05-18,94761,10
2013-05-18,04781,10
2013-05-18,64775,10
2013-05-18,64758,999.9
2013-05-18,54773,9.8
2013-05-18,14771,10
2013-05-18,54780,999.9
2013-05-18,04724,10
2013-05-18,14735,10
2013-05-18,14768,10
2013-05-18,64756,999.9
2013-05-18,94745,9.5
2013-05-18,04725,10
2013-05-18,04720,10
2013-05-18,14714,16
2013-05-18,14715,10
2013-05-18,54787,10
2013-05-18,14733,10
2013-05-18,64761,10
2013-05-18,54778,10
2013-05-18,64776,10
2013-05-18,54757,10
2013-05-18,94789,10
2013-05-18,14750,8.8
2013-05-18,14732,10
2013-05-18,94790,10
2013-05-18,14719,10
2013-05-18,54790,9.9
2013-05-18,94740,10
2013-05-18,94728,10
2013-05-18,14748,10
2013-05-18,94725,9.7
2013-05-18,94704,10
2013-05-18,04789,10
2013-05-18,54746,10
2013-05-18,14757,10
2013-05-18,14747,10
2013-05-17,64758,999.9
2013-05-17,14714,15.5
2013-05-17,04741,10
2013-05-17,04781,10
2013-05-17,14733,10
2013-05-17,64776,10
2013-05-17,14747,10
2013-05-17,14735,10
2013-05-17,14771,10
2013-05-17,14748,10
2013-05-17,14715,9.8
2013-05-17,94704,10
2013-05-17,94790,10
2013-05-17,04724,10
2013-05-17,54746,10
2013-05-17,64756,999.9
2013-05-17,94761,10
2013-05-17,94745,10
2013-05-17,94725,10
2013-05-17,94728,10
2013-05-17,54790,9.8
2013-05-17,99999,275.38686164743604
2013-05-17,14757,10
2013-05-17,94789,10
2013-05-17,64775,9.8
2013-05-17,14768,10
2013-05-17,04789,10
2013-05-17,04720,10
2013-05-17,54778,10
2013-05-17,54780,999.9
2013-05-17,54787,10
2013-05-17,54773,10
2013-05-17,14719,9.8
2013-05-17,94740,10
2013-05-17,14732,10
2013-05-17,04725,10
2013-05-17,64761,10
2013-05-17,54757,10
2013-05-17,14750,10
2013-05-16,99999,270.31505437245119
2013-05-16,64761,9.8
2013-05-16,14750,8.7
2013-05-16,54787,9.6
2013-05-16,94790,10
2013-05-16,64756,999.9
2013-05-16,04789,7.7
2013-05-16,94725,9.6
2013-05-16,04781,8.9
2013-05-16,54780,999.9
2013-05-16,94740,10
2013-05-16,14715,9.6
2013-05-16,14747,10
2013-05-16,94745,9.2
2013-05-16,94728,9.9
2013-05-16,54790,7.8
2013-05-16,04725,10
2013-05-16,04724,10
2013-05-16,14735,10
2013-05-16,14771,10
2013-05-16,04720,10
2013-05-16,14714,16.7
2013-05-16,14757,7.7
2013-05-16,94761,10
2013-05-16,54778,10
2013-05-16,54757,10
2013-05-16,64758,999.9
2013-05-16,54746,10
2013-05-16,14719,8
2013-05-16,14732,10
2013-05-16,14748,10
2013-05-16,94789,9.5
2013-05-16,14768,10
2013-05-16,14733,10
2013-05-16,94704,10
2013-05-16,64775,10
2013-05-16,54773,10
2013-05-16,64776,10
2013-05-15,04720,10
2013-05-15,94728,9.7
2013-05-15,14748,10
2013-05-15,14768,10
2013-05-15,04789,10
2013-05-15,54746,10
2013-05-15,14714,12.5
2013-05-15,14747,10
2013-05-15,64758,999.9
2013-05-15,14750,8.7
2013-05-15,94761,10
2013-05-15,14771,9.9
2013-05-15,94789,10
2013-05-15,14732,10
2013-05-15,64756,999.9
2013-05-15,04724,10
2013-05-15,94745,10
2013-05-15,54780,999.9
2013-05-15,94704,10
2013-05-15,04781,10
2013-05-15,99999,272.90195027372278
2013-05-15,14715,10
2013-05-15,94790,10
2013-05-15,14757,10
2013-05-15,04725,10
2013-05-15,94725,10
2013-05-15,54757,10
2013-05-15,54790,9.7
2013-05-15,04741,10
2013-05-15,14735,10
2013-05-15,14719,9.8
2013-05-15,54787,10
2013-05-15,64775,9.8
2013-05-15,94740,10
2013-05-15,14733,10
2013-05-15,64776,9.8
2013-05-15,54773,9.7
2013-05-15,54778,10
2013-05-14,99999,269.59573212258823
2013-05-14,04720,10
2013-05-14,14732,10
2013-05-14,14757,10
2013-05-14,64776,10
2013-05-14,94761,10
2013-05-14,64761,10
2013-05-14,14735,10
2013-05-14,94704,10
2013-05-14,04789,10
2013-05-14,54778,10
2013-05-14,14768,10
2013-05-14,14747,10
2013-05-14,54746,10
2013-05-14,14714,15.9
2013-05-14,14748,10
2013-05-14,94725,9.6
2013-05-14,94790,10
2013-05-14,04781,10
2013-05-14,54790,10
2013-05-14,94728,10
2013-05-14,04741,10
2013-05-14,54757,10
2013-05-14,14733,10
2013-05-14,14771,10
2013-05-14,94789,10
2013-05-14,04725,10
2013-05-14,04724,9.8
2013-05-14,54773,10
2013-05-14,54787,10
2013-05-14,14750,10
2013-05-14,14719,10
2013-05-14,64775,10
2013-05-14,54780,999.9
2013-05-14,64756,999.9
2013-05-14,64758,999.9
2013-05-14,94740,10
2013-05-14,94745,10
2013-05-14,14715,10
2013-05-13,99999,268.54647072174339
2013-05-13,14715,10
2013-05-13,94740,7.3
2013-05-13,14732,10
2013-05-13,14768,9.9
2013-05-13,54746,10
2013-05-13,94761,10
2013-05-13,14719,10
2013-05-13,64776,10
2013-05-13,94704,10
2013-05-13,64758,999.9
2013-05-13,64756,999.9
2013-05-13,14714,15.3
2013-05-13,54773,9.9
2013-05-13,14733,10
2013-05-13,54780,999.9
2013-05-13,64775,9.9
2013-05-13,14771,10
2013-05-13,04789,10
2013-05-13,14747,10
2013-05-13,54787,10
2013-05-13,04725,9.9
2013-05-13,14735,10
2013-05-13,04720,9.4
2013-05-13,94790,10
2013-05-13,04781,10
2013-05-13,14748,10
2013-05-13,14750,10
2013-05-13,94789,10
2013-05-13,54757,8.7
2013-05-13,04724,10
2013-05-13,14757,10
2013-05-13,54778,10
2013-05-13,94725,10
2013-05-13,04741,10
2013-05-13,94745,10
2013-05-13,54790,10
2013-05-13,94728,10
2013-05-12,64758,999.9
2013-05-12,64775,9.6
2013-05-12,54778,10
2013-05-12,94761,10
2013-05-12,54757,10
2013-05-12,14750,10
2013-05-12,14714,14.1
2013-05-12,04781,6.4
2013-05-12,14719,6
2013-05-12,14715,9.9
2013-05-12,14733,9
2013-05-12,54773,9.2
2013-05-12,94745,7.5
2013-05-12,94728,9.4
2013-05-12,64756,999.9
2013-05-12,04725,9.7
2013-05-12,14732,9.7
2013-05-12,94789,9.1
2013-05-12,99999,277.27036908881166
2013-05-12,54746,9.9
2013-05-12,14771,10
2013-05-12,14735,10
2013-05-12,04741,10
2013-05-12,04724,9.4
2013-05-12,54790,6.3
2013-05-12,04789,9.4
2013-05-12,94725,9.6
2013-05-12,04720,9.8
2013-05-12,54787,7.2
2013-05-12,14748,10
2013-05-12,14757,8.5
2013-05-12,54780,999.9
2013-05-12,14747,9.4
2013-05-12,94740,10
2013-05-12,14768,9.9
2013-05-12,94790,9.6
2013-05-12,94704,10
2013-05-12,64776,10
2013-05-11,64756,999.9
2013-05-11,94745,3.9
2013-05-11,54778,8.6
2013-05-11,54787,8
2013-05-11,94704,9.8
2013-05-11,94761,9.2
2013-05-11,94790,8.6
2013-05-11,14757,7.9
2013-05-11,54746,8.5
2013-05-11,94725,7.7
2013-05-11,14733,7.4
2013-05-11,04789,8.6
2013-05-11,64758,999.9
2013-05-11,14714,8.3
2013-05-11,54790,7.1
2013-05-11,14719,6.6
2013-05-11,99999,277.32969648194995
2013-05-11,14715,9.2
2013-05-11,14771,9.2
2013-05-11,04724,8.1
2013-05-11,14768,9.8
2013-05-11,94789,6.8
2013-05-11,64776,8.7
2013-05-11,54780,999.9
2013-05-11,54757,9.5
2013-05-11,94728,5.8
2013-05-11,14732,8.5
2013-05-11,04725,7.8
2013-05-11,14747,6.7
2013-05-11,14748,9.3
2013-05-11,14735,9.7
2013-05-11,04720,8.2
2013-05-11,04741,10
2013-05-11,54773,8.1
2013-05-11,14750,7.7
2013-05-11,64775,9
2013-05-11,94740,8.4
2013-05-11,04781,7.4
2013-05-10,94761,9.6
2013-05-10,64761,10
2013-05-10,14715,8
2013-05-10,14719,7.1
2013-05-10,94740,8.6
2013-05-10,04724,9.5
2013-05-10,14748,6.4
2013-05-10,64776,10
2013-05-10,14771,9.7
2013-05-10,04789,6.5
2013-05-10,14747,9.4
2013-05-10,54787,9.1
2013-05-10,94725,8.8
2013-05-10,54746,7.4
2013-05-10,14714,13.5
2013-05-10,54757,9.7
2013-05-10,54780,999.9
2013-05-10,04781,8.8
2013-05-10,99999,271.74894149783734
2013-05-10,04741,10
2013-05-10,64775,7.7
2013-05-10,14757,8.8
2013-05-10,14732,9.9
2013-05-10,14735,10
2013-05-10,64756,999.9
2013-05-10,94790,7.8
2013-05-10,54790,7.9
2013-05-10,04725,8.4
2013-05-10,14768,9.7
2013-05-10,54773,6.4
2013-05-10,14750,8.3
2013-05-10,14733,9.1
2013-05-10,54778,9.6
2013-05-10,94728,9.2
2013-05-10,64758,999.9
2013-05-10,04720,9.8
2013-05-10,94789,9.5
2013-05-10,94704,9.4
2013-05-10,94745,8.4
2013-05-09,99999,273.82666362807657
2013-05-09,04741,10
2013-05-09,54790,4.5
2013-05-09,14768,8.1
2013-05-09,64776,6.6
2013-05-09,14747,5.4
2013-05-09,04725,8.5
2013-05-09,14771,10
2013-05-09,14714,8.6
2013-05-09,14719,3.7
2013-05-09,54787,7.2
2013-05-09,94728,6.4
2013-05-09,64758,999.9
2013-05-09,14757,7.4
2013-05-09,94704,9.7
2013-05-09,94761,9.8
2013-05-09,04789,5.9
2013-05-09,04724,7.8
2013-05-09,54746,7.6
2013-05-09,04781,6.2
2013-05-09,14732,6.9
2013-05-09,64775,10
2013-05-09,14750,6.4
2013-05-09,14733,5.7
2013-05-09,94740,9.1
2013-05-09,54780,999.9
2013-05-09,04720,7.5
2013-05-09,14715,9.7
2013-05-09,54773,10
2013-05-09,14735,10
2013-05-09,54757,7.6
2013-05-09,14748,9.3
2013-05-09,64756,999.9
2013-05-09,64761,5.7
2013-05-09,94745,3.1
2013-05-09,54778,8.8
2013-05-09,94789,6.9
2013-05-09,94725,7.1
2013-05-09,94790,9.6
2013-05-08,04725,9.4
2013-05-08,94761,9.8
2013-05-08,54746,9.6
2013-05-08,14715,9.8
2013-05-08,94704,10
2013-05-08,14768,9.9
2013-05-08,14771,9.6
2013-05-08,54787,8.9
2013-05-08,04724,10
2013-05-08,14748,9.8
2013-05-08,54780,999.9
2013-05-08,14733,9.7
2013-05-08,64775,10
2013-05-08,64758,999.9
2013-05-08,04720,10
2013-05-08,54757,9.6
2013-05-08,14735,9.7
2013-05-08,99999,271.42511972633957
2013-05-08,14714,6.4
2013-05-08,04789,8.2
2013-05-08,54790,8
2013-05-08,94745,5.8
2013-05-08,14757,8.9
2013-05-08,94740,9.7
2013-05-08,64761,5.2
2013-05-08,94728,6.3
2013-05-08,64776,10
2013-05-08,14747,9.4
2013-05-08,94790,9.8
2013-05-08,94789,7.3
2013-05-08,14719,8.1
2013-05-08,14732,6.7
2013-05-08,54778,10
2013-05-08,94725,9.3
2013-05-08,14750,9.2
2013-05-08,64756,999.9
2013-05-08,04781,7.6
2013-05-08,54773,9.8
2013-05-07,99999,270.57802272727236
2013-05-07,64761,8.5
2013-05-07,54780,999.9
2013-05-07,14719,6.8
2013-05-07,04724,10
2013-05-07,94745,10
2013-05-07,64775,10
2013-05-07,14750,9.9
2013-05-07,54746,9.7
2013-05-07,04789,7.6
2013-05-07,94789,10
2013-05-07,14748,9.4
2013-05-07,94704,10
2013-05-07,54757,10
2013-05-07,14747,10
2013-05-07,64756,999.9
2013-05-07,54790,7.7
2013-05-07,14757,9.4
2013-05-07,54778,10
2013-05-07,94740,10
2013-05-07,14771,10
2013-05-07,14714,17
2013-05-07,14733,10
2013-05-07,14735,10
2013-05-07,94725,10
2013-05-07,64776,10
2013-05-07,64758,999.9
2013-05-07,04720,10
2013-05-07,04781,8.5
2013-05-07,94761,10
2013-05-07,04725,10
2013-05-07,54787,9.3
2013-05-07,14732,10
2013-05-07,14715,10
2013-05-07,54773,10
2013-05-07,94728,9.9
2013-05-07,94790,10
2013-05-07,14768,10
2013-05-06,99999,271.72440747493135
2013-05-06,54746,9.7
2013-05-06,04741,10
2013-05-06,14714,16.3
2013-05-06,14719,9.8
2013-05-06,54787,9.9
2013-05-06,54778,10
2013-05-06,14768,10
2013-05-06,94740,10
2013-05-06,54773,10
2013-05-06,14747,10
2013-05-06,64758,999.9
2013-05-06,14715,9.5
2013-05-06,04725,10
2013-05-06,94725,10
2013-05-06,14748,10
2013-05-06,04720,10
2013-05-06,04789,8.3
2013-05-06,94761,10
2013-05-06,94789,10
2013-05-06,14757,9.6
2013-05-06,04724,10
2013-05-06,14733,10
2013-05-06,14735,10
2013-05-06,64756,999.9
2013-05-06,54790,9.5
2013-05-06,94745,9.2
2013-05-06,04781,10
2013-05-06,54757,10
2013-05-06,64776,10
2013-05-06,64775,10
2013-05-06,94790,10
2013-05-06,94704,10
2013-05-06,14732,10
2013-05-06,54780,999.9
2013-05-06,94728,9.5
2013-05-06,14750,10
2013-05-06,14771,10
2013-05-05,99999,278.67264423632776
2013-05-05,04741,10
2013-05-05,64761,9.7
2013-05-05,64775,10
2013-05-05,54787,10
2013-05-05,14771,10
2013-05-05,54790,9.8
2013-05-05,14747,10
2013-05-05,04724,10
2013-05-05,94704,10
2013-05-05,94740,10
2013-05-05,14748,10
2013-05-05,04781,10
2013-05-05,54773,10
2013-05-05,14735,10
2013-05-05,04789,7.5
2013-05-05,54780,999.9
2013-05-05,64758,999.9
2013-05-05,94789,10
2013-05-05,14750,9.8
2013-05-05,54757,10
2013-05-05,04720,10
2013-05-05,14714,14.7
2013-05-05,94761,10
2013-05-05,64776,10
2013-05-05,14733,10
2013-05-05,14732,10
2013-05-05,94728,10
2013-05-05,14719,10
2013-05-05,14715,8.4
2013-05-05,94745,9.8
2013-05-05,94790,10
2013-05-05,54778,10
2013-05-05,04725,10
2013-05-05,94725,10
2013-05-05,14768,10
2013-05-05,64756,999.9
2013-05-05,54746,9.3
2013-05-05,14757,9.3
2013-05-04,64775,10
2013-05-04,14771,10
2013-05-04,54787,10
2013-05-04,54790,9.9
2013-05-04,14733,10
2013-05-04,64756,999.9
2013-05-04,04720,10
2013-05-04,94745,9.9
2013-05-04,04741,10
2013-05-04,04725,10
2013-05-04,14750,10
2013-05-04,54757,10
2013-05-04,14735,10
2013-05-04,64776,10
2013-05-04,54746,10
2013-05-04,14719,9.4
2013-05-04,94725,10
2013-05-04,99999,277.02485043718372
2013-05-04,14715,10
2013-05-04,04789,9.5
2013-05-04,54780,999.9
2013-05-04,14732,10
2013-05-04,14748,10
2013-05-04,64758,999.9
2013-05-04,14768,10
2013-05-04,94789,10
2013-05-04,94728,10
2013-05-04,54778,10
2013-05-04,04781,10
2013-05-04,14757,10
2013-05-04,94704,10
2013-05-04,14714,15.5
2013-05-04,04724,10
2013-05-04,94790,10
2013-05-04,94761,10
2013-05-04,14747,10
2013-05-04,94740,10
2013-05-04,54773,10
2013-05-03,99999,271.85548815382782
2013-05-03,54757,10
2013-05-03,94725,10
2013-05-03,94789,10
2013-05-03,04789,10
2013-05-03,14719,10
2013-05-03,14747,10
2013-05-03,94761,10
2013-05-03,54780,999.9
2013-05-03,04781,10
2013-05-03,14733,10
2013-05-03,54787,10
2013-05-03,14735,10
2013-05-03,94704,10
2013-05-03,14715,10
2013-05-03,94728,10
2013-05-03,14771,10
2013-05-03,14732,10
2013-05-03,54773,10
2013-05-03,54746,10
2013-05-03,64776,10
2013-05-03,04725,10
2013-05-03,64758,999.9
2013-05-03,14768,10
2013-05-03,64775,10
2013-05-03,94740,10
2013-05-03,14757,10
2013-05-03,94790,10
2013-05-03,14748,10
2013-05-03,54778,10
2013-05-03,04724,10
2013-05-03,54790,10
2013-05-03,94745,10
2013-05-03,04720,10
2013-05-03,64756,999.9
2013-05-03,14714,15.5
2013-05-03,14750,10
2013-05-02,99999,270.77316297558212
2013-05-02,94704,10
2013-05-02,94728,10
2013-05-02,14732,10
2013-05-02,54746,10
2013-05-02,14748,10
2013-05-02,54757,10
2013-05-02,94745,10
2013-05-02,94789,10
2013-05-02,64756,999.9
2013-05-02,14747,10
2013-05-02,04725,10
2013-05-02,54778,10
2013-05-02,14750,10
2013-05-02,64776,10
2013-05-02,14757,9.9
2013-05-02,54787,10
2013-05-02,14719,10
2013-05-02,14714,16
2013-05-02,14771,10
2013-05-02,54780,999.9
2013-05-02,54773,10
2013-05-02,64758,999.9
2013-05-02,94725,9.6
2013-05-02,14715,10
2013-05-02,54790,10
2013-05-02,14735,10
2013-05-02,94740,10
2013-05-02,14768,10
2013-05-02,04781,10
2013-05-02,04720,10
2013-05-02,04789,9.7
2013-05-02,04724,9.8
2013-05-02,14733,10
2013-05-02,94790,10
2013-05-02,64761,10
2013-05-02,64775,10
2013-05-02,94761,10
2013-05-01,64758,999.9
2013-05-01,14714,14.4
2013-05-01,94725,9.7
2013-05-01,14750,10
2013-05-01,94728,10
2013-05-01,54746,10
2013-05-01,14768,10
2013-05-01,04781,10
2013-05-01,14757,10
2013-05-01,14747,10
2013-05-01,04724,9.6
2013-05-01,54780,999.9
2013-05-01,64756,999.9
2013-05-01,14771,10
2013-05-01,94704,10
2013-05-01,94745,10
2013-05-01,99999,275.154577504833
2013-05-01,94761,10
2013-05-01,04725,10
2013-05-01,54773,10
2013-05-01,04720,10
2013-05-01,64761,10
2013-05-01,94789,10
2013-05-01,14715,10
2013-05-01,94740,9.9
2013-05-01,54757,10
2013-05-01,14719,10
2013-05-01,14733,10
2013-05-01,14748,10
2013-05-01,04741,10
2013-05-01,94790,9.6
2013-05-01,04789,10
2013-05-01,14732,10
2013-05-01,64776,10
2013-05-01,54787,10
2013-05-01,54790,10
2013-05-01,14735,10
2013-05-01,54778,10
2013-05-01,64775,10
2013-04-30,54790,10
2013-04-30,04724,10
2013-04-30,94725,10
2013-04-30,94704,10
2013-04-30,14748,10
2013-04-30,04789,9.7
2013-04-30,04781,10
2013-04-30,14747,10
2013-04-30,94745,10
2013-04-30,64756,999.9
2013-04-30,94740,9.8
2013-04-30,54773,10
2013-04-30,94728,10
2013-04-30,14715,10
2013-04-30,54746,9
2013-04-30,04720,10
2013-04-30,14757,10
2013-04-30,54780,999.9
2013-04-30,54787,10
2013-04-30,14750,9.8
2013-04-30,04741,10
2013-04-30,64761,10
2013-04-30,14719,10
2013-04-30,99999,273.60605575868362
2013-04-30,64758,999.9
2013-04-30,14771,10
2013-04-30,14732,10
2013-04-30,64776,10
2013-04-30,14735,10
2013-04-30,94789,10
2013-04-30,04725,10
2013-04-30,14714,16.3
2013-04-30,54757,10
2013-04-30,54778,10
2013-04-30,94790,10
2013-04-30,14733,10
2013-04-30,94761,10
2013-04-30,64775,10
2013-04-30,14768,10
2013-04-29,99999,271.62977003643033
2013-04-29,14748,9.8
2013-04-29,14750,10
2013-04-29,14732,10
2013-04-29,54787,10
2013-04-29,94725,10
2013-04-29,64756,999.9
2013-04-29,04725,9.8
2013-04-29,64775,9.3
2013-04-29,54757,10
2013-04-29,14719,10
2013-04-29,14715,10
2013-04-29,94740,10
2013-04-29,54790,10
2013-04-29,94728,9.6
2013-04-29,14733,9.6
2013-04-29,14747,10
2013-04-29,14757,10
2013-04-29,54780,999.9
2013-04-29,14735,10
2013-04-29,64758,999.9
2013-04-29,04724,9.7
2013-04-29,94704,10
2013-04-29,94789,10
2013-04-29,04741,10
2013-04-29,04720,10
2013-04-29,04781,10
2013-04-29,54773,9.4
2013-04-29,94790,10
2013-04-29,04789,9.3
2013-04-29,94745,9.8
2013-04-29,64776,10
2013-04-29,14768,9.9
2013-04-29,54746,9.6
2013-04-29,14714,12.5
2013-04-29,54778,9.9
2013-04-29,94761,10
2013-04-29,14771,9.3
2013-04-28,14715,10
2013-04-28,94728,10
2013-04-28,14757,10
2013-04-28,94745,9.8
2013-04-28,04725,10
2013-04-28,14733,9.8
2013-04-28,64775,10
2013-04-28,94740,10
2013-04-28,54778,9.9
2013-04-28,14750,10
2013-04-28,14714,15
2013-04-28,94725,10
2013-04-28,64776,10
2013-04-28,94761,10
2013-04-28,04781,7.8
2013-04-28,14748,10
2013-04-28,14768,9.9
2013-04-28,04789,10
2013-04-28,64758,999.9
2013-04-28,04724,9.9
2013-04-28,94704,10
2013-04-28,94789,10
2013-04-28,14735,10
2013-04-28,99999,278.90172850887348
2013-04-28,54746,10
2013-04-28,14719,5.3
2013-04-28,14771,10
2013-04-28,54757,9.9
2013-04-28,04720,10
2013-04-28,54790,5.5
2013-04-28,14732,10
2013-04-28,54780,999.9
2013-04-28,64756,999.9
2013-04-28,64761,8.3
2013-04-28,54773,10
2013-04-28,14747,10
2013-04-28,94790,9.9
2013-04-28,54787,9.9
2013-04-27,64761,7.5
2013-04-27,54778,9.6
2013-04-27,54787,9.8
2013-04-27,54780,999.9
2013-04-27,64775,10
2013-04-27,94789,10
2013-04-27,14771,10
2013-04-27,14719,9.7
2013-04-27,14757,10
2013-04-27,04724,10
2013-04-27,94728,10
2013-04-27,64756,999.9
2013-04-27,64758,999.9
2013-04-27,04781,10
2013-04-27,14715,10
2013-04-27,94745,10
2013-04-27,14733,10
2013-04-27,94740,10
2013-04-27,14747,10
2013-04-27,94704,10
2013-04-27,99999,279.19200871359772
2013-04-27,94761,10
2013-04-27,04789,10
2013-04-27,04725,10
2013-04-27,54746,10
2013-04-27,14714,15.2
2013-04-27,94725,9.6
2013-04-27,14748,10
2013-04-27,14768,10
2013-04-27,64776,9.7
2013-04-27,14732,10
2013-04-27,04720,10
2013-04-27,94790,10
2013-04-27,14735,10
2013-04-27,54790,10
2013-04-27,54773,10
2013-04-27,54757,10
2013-04-27,14750,10
2013-04-26,54773,9.6
2013-04-26,64776,10
2013-04-26,54780,999.9
2013-04-26,14750,9.9
2013-04-26,54778,10
2013-04-26,14715,10
2013-04-26,94725,9
2013-04-26,14748,9.8
2013-04-26,94789,10
2013-04-26,94704,10
2013-04-26,04724,8.4
